user_id,age,zip_code,sessions,avg_session_time,clicks_on_ads,converted,median_income,education_index,age_group,income_bin,lat,lon,engagement_score,gender_Female,gender_Male,gender_Other,device_Desktop,device_Mobile,device_Tablet,urban_Rural,urban_Suburban,urban_Urban,cluster
8867,44,91351,7,10.13,2,1,73763,0.74,35-45,Mid-High,37.50003329846889,-122.10953752381315,0.5169458511881573,0,1,0,0,1,0,0,1,0,3
8868,47,94366,2,7.91,1,0,87307,0.65,45-55,High,35.83071944631975,-117.43505359118899,0.22808726139462407,1,0,0,0,1,0,0,1,0,3
8869,38,92560,3,14.17,3,0,67497,0.75,35-45,Mid-High,36.39893630169342,-114.53543972607535,0.5083755356447213,0,0,1,1,0,0,0,0,1,2
8870,55,91870,1,12.08,2,0,45230,0.47,45-55,Low,41.85014127518768,-118.3818416384968,0.34018309310479156,0,1,0,1,0,0,1,0,0,1
8871,38,90199,4,11.05,2,0,71880,0.64,35-45,Mid-High,39.59227557672003,-117.76628534176197,0.42695753798208025,0,1,0,0,1,0,0,1,0,0
8872,55,92535,10,6.92,0,0,89628,0.66,45-55,High,32.200768276771484,-123.7842054175328,0.4815932995714842,0,1,0,1,0,0,0,1,0,3
8873,57,90255,3,7.19,4,0,70916,0.77,55-65,Mid-High,40.240919626702954,-117.95221091797784,0.33365796649785745,0,1,0,0,1,0,0,1,0,3
8874,32,94252,2,4.95,0,0,71915,0.71,25-35,Mid-High,41.070442201668605,-123.4606202311334,0.11238800155823922,0,1,0,1,0,0,0,0,1,0
8875,35,95297,2,6.74,4,0,58373,0.69,25-35,Mid-Low,38.49655515563998,-117.6267559583178,0.28155434359174136,1,0,0,1,0,0,0,1,0,0
8876,46,91700,4,9.78,1,0,82783,0.73,45-55,High,38.06385476715242,-120.96160640290601,0.3606349824698091,0,1,0,0,1,0,0,0,1,3
8877,55,92707,7,7.43,6,1,114292,0.8,45-55,High,33.09190013748298,-114.86208602858358,0.5549279314374757,0,1,0,0,1,0,0,0,1,3
8878,38,91696,4,10.89,5,0,55026,0.88,35-45,Low,33.95562465953579,-121.36341094239782,0.5099337748344371,0,1,0,0,1,0,0,0,1,2
8879,34,94990,4,12.16,3,0,65328,0.96,25-35,Mid-Low,41.612933962125275,-118.56924707597749,0.4886053759252044,1,0,0,1,0,0,0,0,1,3
8880,58,93685,9,11.14,4,0,79875,0.63,55-65,High,32.912014395501465,-114.58988670778996,0.6828009349435137,1,0,0,0,1,0,0,1,0,2
8881,35,94199,7,15.88,0,1,67355,0.75,25-35,Mid-High,38.1066326538129,-121.65365449926117,0.6265095442150369,1,0,0,1,0,0,0,0,1,2
8882,54,95445,5,9.22,2,0,45429,0.41,45-55,Low,37.66745978800164,-114.95239486444244,0.41244643552785343,0,0,1,0,1,0,0,1,0,1
8883,55,95097,8,13.73,1,0,91654,0.41,45-55,High,35.41397664647531,-122.55009621734054,0.6318659914296844,1,0,0,0,1,0,0,0,1,1
8884,29,92535,2,13.9,3,0,89628,0.66,25-35,High,38.879002899896705,-120.05817489770332,0.4615309700038955,0,1,0,0,0,1,0,1,0,3
8885,28,93627,3,5.73,1,0,71786,0.56,25-35,Mid-High,32.364834938168386,-121.0998397238831,0.20335021425788863,0,1,0,0,1,0,0,1,0,0
8886,37,91889,4,11.35,1,0,70799,0.73,35-45,Mid-High,32.28896095577061,-122.96977490253568,0.4065056486170626,0,1,0,0,1,0,0,0,1,3
8887,26,93312,7,15.07,6,0,69151,0.26,25-35,Mid-High,33.085428175319414,-123.82304026707749,0.7781456953642382,1,0,0,0,1,0,0,1,0,2
8888,18,92555,3,8.65,2,0,79286,0.55,,High,37.590624201305445,-121.94590318722523,0.3178807947019868,0,1,0,0,1,0,0,0,1,0
8889,20,91863,9,7.03,2,0,49139,0.37,18-25,Low,41.89805649639122,-115.23977659816244,0.5042851577717178,0,1,0,0,1,0,1,0,0,0
8890,38,91621,4,11.22,3,0,59465,0.69,35-45,Mid-Low,34.28219699724526,-119.6230418780846,0.4611414102064666,1,0,0,0,1,0,0,0,1,0
8891,40,91177,3,10.64,0,0,68812,0.48,35-45,Mid-High,32.68679116816546,-115.98805368405627,0.3175886248539151,1,0,0,0,1,0,0,0,1,0
8892,26,91486,6,17.56,5,0,34260,0.63,25-35,Low,37.80998219011004,-117.10402085102275,0.7827230229840278,1,0,0,1,0,0,0,0,1,2
8893,36,95375,5,13.48,5,0,83228,0.5,35-45,High,36.60773875815017,-122.21784101466486,0.6245617452278924,0,1,0,0,1,0,0,1,0,2
8894,62,90743,4,11.89,6,0,68613,0.76,55-65,Mid-High,34.446032745189534,-118.28875991072853,0.5683677444487729,1,0,0,1,0,0,0,1,0,3
8895,63,92192,9,7.25,1,1,64001,0.78,55-65,Mid-Low,35.7283648486173,-123.86834322894224,0.48149590962212707,1,0,0,0,1,0,1,0,0,3
8896,36,91889,2,4.84,3,0,70799,0.73,35-45,Mid-High,38.35375213244534,-121.40565131769065,0.1968250876509544,0,1,0,0,1,0,0,0,1,0
8897,40,95811,3,14.1,3,0,61579,0.69,35-45,Mid-Low,37.792091537998544,-116.06561461898573,0.5063303467082196,1,0,0,0,1,0,0,1,0,2
8898,44,91222,6,11.37,6,0,59004,0.62,35-45,Mid-Low,35.04121833489423,-122.7028985060504,0.6310868718348266,1,0,0,0,1,0,0,0,1,2
8899,44,92590,5,9.76,4,0,60748,0.83,35-45,Mid-Low,40.7181897913749,-122.6981340661125,0.48665757693805994,0,1,0,0,1,0,0,0,1,3
8900,56,92628,1,10.06,3,0,54061,0.66,55-65,Low,40.82298204308552,-117.94418516412718,0.3103817686014803,0,1,0,0,1,0,0,1,0,1
8901,53,92851,6,12.01,5,0,64250,0.63,45-55,Mid-Low,36.752940122393724,-117.3388810132427,0.6205687573042461,1,0,0,0,0,1,1,0,0,1
8902,29,90578,7,7.92,4,0,39006,0.85,25-35,Low,37.845515631876616,-114.50386419391259,0.5108102843786522,0,1,0,0,1,0,0,1,0,2
8903,44,92408,6,2.33,7,1,73674,0.6,35-45,Mid-High,37.0565937605267,-123.97943109107796,0.39618231398519665,1,0,0,0,1,0,0,0,1,3
8904,63,96084,3,7.84,1,0,39707,0.72,55-65,Low,37.77653578405227,-114.64220482625574,0.26499805220101286,0,1,0,0,1,0,0,1,0,1
8905,51,95082,3,9.61,3,0,57267,0.49,45-55,Mid-Low,38.14953550931436,-117.7572447948597,0.3751460849240359,1,0,0,1,0,0,0,1,0,1
8906,50,92706,7,6.52,2,0,69861,0.79,45-55,Mid-High,36.375565985337964,-123.5583383163638,0.4114725360342812,1,0,0,0,1,0,0,1,0,3
8907,45,95674,3,9.91,3,0,50051,0.89,35-45,Low,36.137027020464245,-117.91535262573541,0.38391118036618627,1,0,0,1,0,0,0,0,1,3
8908,48,96032,1,16.82,4,0,55133,0.67,45-55,Mid-Low,32.16889035471202,-116.07786383457314,0.5371055707051032,0,1,0,0,1,0,0,0,1,1
8909,49,91696,7,9.78,3,0,55026,0.88,45-55,Low,41.47087553808911,-118.22940577052329,0.5359368913128165,0,1,0,0,1,0,0,0,1,3
8910,37,91861,4,5.39,2,0,49325,0.35,35-45,Low,36.30641191407551,-121.44629122023888,0.26158940397350994,0,1,0,0,1,0,0,0,1,0
8911,57,94877,7,10.55,2,1,95140,0.6,55-65,High,33.99393106403305,-119.31305156879252,0.5292169848071678,0,1,0,1,0,0,0,0,1,3
8912,52,91618,2,10.64,3,1,92429,0.65,45-55,High,35.151508817245016,-116.15129576892451,0.3662835995325282,0,1,0,0,1,0,0,1,0,3
8913,48,95799,1,9.86,4,0,61425,0.76,45-55,Mid-Low,35.30215919152189,-118.35109213754816,0.33375535644721466,1,0,0,0,1,0,0,0,1,3
8914,48,95445,2,5.83,1,0,45429,0.41,45-55,Low,33.61308517092921,-122.10044449069633,0.16731593299571482,0,1,0,0,1,0,0,1,0,0
8915,55,93460,6,12.19,3,0,83169,0.62,45-55,High,34.7220650560656,-114.7310507296084,0.5673938449552006,1,0,0,0,1,0,0,1,0,3
8916,39,92852,5,17.08,2,0,70738,0.68,35-45,Mid-High,34.748040237554,-118.47369806717869,0.6420919361121932,0,1,0,0,1,0,0,0,1,2
8917,62,95426,4,13.83,4,1,33159,0.62,55-65,Low,34.6946637679687,-121.28626965322202,0.566614725360343,1,0,0,0,1,0,0,0,1,1
8918,58,91486,5,13.33,5,0,34260,0.63,55-65,Low,33.80529832078755,-122.01276251173952,0.6201791975068173,0,0,1,0,1,0,0,0,1,1
8919,26,92733,6,5.65,2,0,67604,0.77,25-35,Mid-High,38.05145666083846,-123.88721428750196,0.34709777950915466,0,1,0,0,0,1,0,0,1,0
8920,26,91200,4,8.39,0,0,48247,0.77,25-35,Low,33.94941097503791,-122.2676464648127,0.2908063887806778,1,0,0,0,1,0,0,0,1,0
8921,32,94021,3,7.14,1,0,45055,0.54,25-35,Low,32.46054756462783,-114.33081326755371,0.2445461628359953,1,0,0,0,1,0,0,0,1,0
8922,30,91164,4,9.58,7,0,81899,0.45,25-35,High,36.558045347048775,-117.53361308016815,0.5300934943513829,1,0,0,0,1,0,0,0,1,2
8923,39,90352,3,12.45,3,0,67599,0.91,35-45,Mid-High,37.784820785006616,-120.83854147730771,0.45812232177639256,1,0,0,1,0,0,0,0,1,3
8924,33,93159,6,12.2,4,0,85704,0.74,25-35,High,39.23335739833909,-119.70296837157677,0.5969029996104402,0,1,0,0,1,0,0,0,1,2
8925,49,92019,5,10.39,1,0,62901,0.68,45-55,Mid-Low,38.68934803396019,-121.14567997581663,0.417413322945072,0,1,0,0,1,0,0,0,1,1
8926,19,91221,5,6.81,2,0,81461,0.87,18-25,High,32.261975758921466,-121.18470847276521,0.34203350214257877,0,1,0,0,1,0,0,1,0,3
8927,43,95662,2,12.57,4,0,66889,0.54,35-45,Mid-High,39.10868796118498,-119.26559608806181,0.45188936501753024,1,0,0,0,1,0,0,0,1,1
8928,31,96159,3,11.61,2,0,70442,0.78,25-35,Mid-High,36.93155961997428,-115.03687332218367,0.4043630697312036,0,0,1,0,1,0,0,0,1,3
8929,55,93451,6,0.43,2,0,83905,0.59,45-55,High,34.61233410380665,-118.65412809140702,0.19458511881573826,1,0,0,0,1,0,0,0,1,3
8930,51,93438,4,11.1,4,0,54409,0.78,45-55,Low,38.380948050119784,-117.44829756767813,0.48685235683677447,0,1,0,0,1,0,0,0,1,1
8931,25,91213,4,6.26,2,0,49031,0.8,18-25,Low,40.62668919634175,-121.64334323579054,0.28700818075574597,1,0,0,1,0,0,1,0,0,0
8932,53,93526,5,9.09,5,0,66100,0.67,45-55,Mid-High,38.0755499836599,-118.67498039551214,0.49629918192442535,1,0,0,1,0,0,0,0,1,1
8933,38,90178,8,6.89,8,1,74344,0.48,35-45,Mid-High,38.70250086373252,-119.22512421579106,0.6365407089988312,0,1,0,0,1,0,0,1,0,2
8934,63,93822,3,10.48,5,0,59690,0.79,55-65,Mid-Low,34.76145561961789,-119.73818862335719,0.45899883132060776,0,1,0,0,1,0,0,0,1,1
8935,60,90411,6,10.99,3,0,47889,0.61,55-65,Low,41.05696368652113,-116.15451692618727,0.5323334631865992,0,1,0,1,0,0,0,0,1,1
8936,45,93528,5,11.12,6,0,52898,0.65,35-45,Low,35.34335709658562,-121.00007876846207,0.5848266458901442,1,0,0,1,0,0,0,0,1,1
8937,63,90178,0,10.52,6,0,74344,0.48,55-65,Mid-High,38.03899052045327,-122.62378339004344,0.3725165562913907,1,0,0,0,1,0,0,1,0,1
8938,61,91838,3,10.66,1,1,68936,0.92,55-65,Mid-High,34.69957290814323,-122.10293631856803,0.3473899493572263,0,1,0,0,1,0,0,0,1,3
8939,23,94149,11,8.45,2,0,69536,0.61,18-25,Mid-High,36.92607200315919,-114.27701043187254,0.6236852356836774,0,1,0,1,0,0,0,1,0,2
8940,37,91742,2,10.47,2,0,71164,0.27,35-45,Mid-High,41.97197347234034,-123.46814818719069,0.33209972730814175,1,0,0,0,1,0,0,1,0,0
8941,48,90627,4,12.25,3,0,46100,0.56,45-55,Low,38.596756501239625,-121.660682471382,0.4912349045578496,1,0,0,1,0,0,0,1,0,1
8942,50,96154,3,10.05,3,0,76230,0.71,45-55,High,34.58058456035103,-117.2148841465617,0.38800155823918975,1,0,0,0,1,0,0,1,0,3
8943,61,90811,5,10.07,5,0,76871,0.47,55-65,High,38.05689666161248,-120.92301963427869,0.5249318270354499,1,0,0,0,1,0,1,0,0,1
8944,24,95931,4,7.06,2,0,66773,0.67,18-25,Mid-High,35.90969971519788,-117.09334286044013,0.3103817686014803,0,1,0,0,1,0,0,0,1,0
8945,25,90066,2,11.72,3,0,74254,0.67,18-25,Mid-High,37.89179106027035,-115.51946236425158,0.39783794312426946,1,0,0,0,1,0,0,1,0,0
8946,26,95558,2,13.25,2,1,57789,0.63,25-35,Mid-Low,34.57288824093557,-118.32933754534865,0.4133229450720685,0,1,0,0,1,0,0,0,1,0
8947,19,95974,4,12.64,5,0,69546,0.53,18-25,Mid-High,41.28764405106453,-121.6371301993056,0.5610634982469808,1,0,0,1,0,0,0,0,1,2
8948,34,91618,4,9.29,1,0,92429,0.65,25-35,High,38.3706365616769,-119.39313939643819,0.3463186599142968,0,1,0,0,1,0,0,1,0,3
8949,62,91892,6,13.29,4,0,88739,0.71,55-65,High,39.7970825294987,-115.54125040190118,0.6287495130502533,1,0,0,1,0,0,0,0,1,3
8950,54,91972,3,10.24,1,0,58753,0.65,45-55,Mid-Low,34.04891088191506,-116.08397313429897,0.33511881573821584,0,1,0,0,1,0,0,0,1,1
8951,59,91667,4,5.3,3,0,42990,0.83,55-65,Low,34.58880158026133,-118.36910091844817,0.28817686014803273,1,0,0,0,1,0,0,0,1,1
8952,61,91761,2,12.8,2,0,52474,0.48,55-65,Low,34.18575887316351,-121.823118695248,0.400175301908843,0,1,0,0,1,0,0,1,0,1
8953,34,92681,1,6.96,2,0,71662,0.7,25-35,Mid-High,32.82098976369236,-116.98545247421607,0.19059213089209195,0,1,0,1,0,0,0,0,1,0
8954,55,91210,10,7.93,3,0,57659,0.48,45-55,Mid-Low,32.19501222090082,-117.1007904605848,0.5987534086482275,1,0,0,0,1,0,0,1,0,1
8955,52,92708,3,9.93,1,0,39822,0.3,45-55,Low,37.30292558385737,-122.5485330135595,0.3260615504479938,0,1,0,0,1,0,0,0,1,1
8956,64,90707,3,11.23,4,0,78448,0.69,55-65,High,34.57823774390272,-122.06211152966509,0.4516945851188159,1,0,0,0,0,1,0,1,0,3
8957,56,94212,5,12.33,3,0,58796,0.68,55-65,Mid-Low,39.50443395860299,-122.37967864362057,0.5325282430853135,1,0,0,0,1,0,0,0,1,1
8958,47,91057,4,4.85,3,0,64406,0.87,45-55,Mid-Low,40.404384619297566,-118.2544783867211,0.27502921698480715,1,0,0,1,0,0,0,1,0,3
8959,23,90605,3,11.39,2,0,45532,0.54,18-25,Low,39.13439836863425,-114.06617460941514,0.39793533307362683,1,0,0,1,0,0,0,1,0,0
8960,21,94306,4,5.39,2,0,57697,0.94,18-25,Mid-Low,37.2186030633009,-121.02649720886457,0.26158940397350994,1,0,0,0,1,0,0,0,1,0
8961,54,93832,3,10.42,4,0,45112,0.65,45-55,Low,41.507569854935966,-115.30321684516859,0.42802882742500986,1,0,0,0,1,0,0,0,1,1
8962,52,94327,8,9.86,5,0,49248,0.64,45-55,Low,32.971021418153704,-119.35464729761952,0.6356641994546162,1,0,0,0,0,1,0,1,0,1
8963,26,90240,5,3.6,3,0,63026,0.79,25-35,Mid-Low,40.44534681158247,-114.74220277548035,0.2774639657187378,0,1,0,0,1,0,0,0,1,0
8964,23,94385,5,16.57,1,0,65099,0.63,18-25,Mid-Low,32.13748753402804,-118.86535902069616,0.5979742890533697,0,1,0,0,1,0,0,1,0,2
8965,30,92822,5,3.99,2,0,46312,0.52,25-35,Low,35.012797324141815,-114.77157273168255,0.2596416049863654,1,0,0,0,1,0,0,1,0,0
8966,39,95088,3,10.45,1,0,45069,0.72,35-45,Low,34.24059274893812,-118.27042550389936,0.34125438254772106,0,1,0,0,1,0,0,0,1,0
8967,45,91486,4,9.11,6,0,34260,0.63,35-45,Low,37.670297167790004,-117.35359008240418,0.48714452668484615,0,1,0,1,0,0,0,0,1,1
8968,47,90539,5,9.23,6,0,63265,0.96,45-55,Mid-Low,36.09610870974073,-118.02099778136554,0.5296065446045969,0,1,0,1,0,0,0,1,0,3
8969,53,94437,5,4.6,3,1,74302,0.44,45-55,Mid-High,39.42278249436532,-117.05834884912214,0.30668095052590566,0,1,0,1,0,0,1,0,0,1
8970,19,95414,4,11.59,3,0,67383,0.62,18-25,Mid-High,38.264807808342375,-119.15771361886864,0.4719516945851188,1,0,0,1,0,0,0,1,0,0
8971,53,95088,4,17.08,0,0,45069,0.72,45-55,Low,33.98831547076799,-114.34432430447178,0.5447019867549668,1,0,0,0,1,0,0,0,1,1
8972,25,90536,0,9.7,1,0,71828,0.74,18-25,Mid-High,40.81332481644016,-114.78997661480074,0.2024737047136735,0,0,1,1,0,0,0,0,1,0
8973,62,91889,5,10.81,2,0,70799,0.73,55-65,Mid-High,34.10765388120391,-114.43873509839392,0.45890144137125044,1,0,0,0,1,0,0,0,1,3
8974,59,92405,5,9.77,2,0,94089,0.45,55-65,High,35.516131523937425,-118.11218836620937,0.42851577717179573,0,1,0,0,1,0,1,0,0,3
8975,26,93801,2,12.76,1,0,53310,0.78,25-35,Low,33.45866123355457,-123.53791602900222,0.3697896377093884,0,1,0,1,0,0,0,0,1,0
8976,18,92610,3,12.9,3,0,41651,0.72,,Low,36.99653052173595,-121.18015107317035,0.47126996493961826,0,1,0,0,1,0,0,1,0,0
8977,30,90801,2,5.94,3,0,61455,0.55,25-35,Mid-Low,41.83432499225957,-120.83540356664548,0.2289637709388391,1,0,0,1,0,0,0,0,1,0
8978,32,94833,5,7.01,6,0,64760,0.44,25-35,Mid-Low,35.39827066512703,-120.82020170964614,0.46474483833268404,0,1,0,0,1,0,0,0,1,0
8979,49,90081,2,7.56,3,0,104004,0.66,45-55,High,35.427429502969524,-114.32757743774863,0.27629528632645106,0,1,0,1,0,0,0,0,1,3
8980,51,93656,3,10.33,1,0,92030,0.56,45-55,High,33.733953881792814,-117.5191121223475,0.3377483443708609,1,0,0,0,1,0,0,0,1,3
8981,60,90536,1,12.91,3,0,71828,0.74,55-65,Mid-High,33.385715225709674,-114.29028010537905,0.3936501753019088,1,0,0,0,1,0,0,0,1,3
8982,48,95445,8,2.62,6,1,45429,0.41,45-55,Low,37.119867641382285,-122.79813623452615,0.4533502142578885,0,1,0,0,1,0,0,1,0,1
8983,31,94970,5,11.33,4,0,94720,0.92,25-35,High,38.43628457822505,-114.8490937211236,0.5325282430853135,0,1,0,0,1,0,0,0,1,3
8984,64,91164,10,14.66,3,1,81899,0.45,55-65,High,38.20166910349849,-115.62260979684069,0.7953837164004675,1,0,0,0,1,0,0,0,1,1
8985,31,93937,9,8.97,1,0,56997,0.68,25-35,Mid-Low,36.17864162845545,-117.2185247142578,0.5317491234904558,1,0,0,1,0,0,0,0,1,2
8986,46,93170,6,9.76,5,0,65024,0.76,45-55,Mid-Low,41.007727828981054,-114.58177335352302,0.5548305414881185,0,1,0,0,1,0,0,1,0,2
8987,64,94970,3,12.95,6,1,94720,0.92,55-65,High,32.82203554569979,-122.69605622264866,0.5603817686014803,0,1,0,0,1,0,0,0,1,3
8988,36,90713,10,12.29,1,0,55752,0.45,35-45,Mid-Low,35.85867723976965,-114.0630849048615,0.6677054927931437,1,0,0,0,1,0,1,0,0,2
8989,44,94964,9,8.96,2,1,58827,0.64,35-45,Mid-Low,35.00780841672328,-121.53743958385341,0.5606739384495519,1,0,0,0,1,0,0,1,0,1
8990,26,91721,4,11.22,4,0,101283,0.44,25-35,High,34.418935288992685,-116.70247659890674,0.4903583950136346,1,0,0,0,1,0,0,0,1,2
8991,54,91633,7,0.53,0,0,68787,0.33,45-55,Mid-High,37.774031707478926,-117.10214958042926,0.17802882742500975,1,0,0,0,1,0,1,0,0,1
8992,54,90577,2,11.16,2,0,66793,0.62,45-55,Mid-High,39.13676160246119,-117.16668122864536,0.3522594468250876,1,0,0,0,1,0,0,0,1,1
8993,60,94754,6,10.06,4,0,49293,0.72,55-65,Low,38.128708475622375,-118.33060566119474,0.5343786521231011,0,1,0,1,0,0,1,0,0,1
8994,45,94212,7,14.84,3,1,58796,0.68,35-45,Mid-Low,39.266499141314036,-114.41486858652597,0.6837748344370861,0,1,0,0,1,0,0,0,1,2
8995,41,94648,1,14.93,1,0,64894,0.76,35-45,Mid-Low,35.384622511245084,-117.86556271799206,0.3942345149980522,1,0,0,0,1,0,0,0,1,3
8996,45,91093,4,9.5,1,0,59981,0.58,35-45,Mid-Low,32.168911546217814,-123.97118326301566,0.3524542267238021,1,0,0,0,1,0,0,0,1,1
8997,53,91555,1,14.04,2,0,82436,0.63,45-55,High,36.08279298827421,-121.3077399386673,0.39744838332684057,1,0,0,0,1,0,0,0,1,3
8998,35,92134,3,7.75,6,0,44452,0.52,25-35,Low,38.324495147819405,-120.91171577635154,0.40845344760420715,0,1,0,1,0,0,1,0,0,0
8999,42,95643,9,10.03,9,0,50223,0.57,35-45,Low,32.89828014413553,-114.5543906830247,0.7964550058433968,1,0,0,0,1,0,0,0,1,2
9000,52,90081,8,13.85,5,0,104004,0.66,45-55,High,33.34054738943202,-121.96055849711007,0.7522399688352162,0,1,0,0,1,0,0,0,1,2
9001,21,93011,4,10.66,4,0,43182,0.65,18-25,Low,34.756466719579784,-115.04449930290826,0.4739968835216206,1,0,0,0,1,0,0,1,0,0
9002,31,91719,3,11.99,2,0,110928,0.81,25-35,High,34.039813672605966,-115.47386093032189,0.4154655239579275,0,1,0,1,0,0,0,0,1,3
9003,56,93535,7,10.04,3,1,40262,0.57,55-65,Low,39.60952316456047,-117.30777597725633,0.5435333073626801,1,0,0,0,1,0,0,0,1,1
9004,43,94903,6,8.08,5,1,75822,0.4,35-45,High,37.14240962757243,-116.45092669075841,0.5057460070120763,1,0,0,0,1,0,1,0,0,1
9005,25,92586,5,9.39,1,1,50179,0.54,18-25,Low,41.80964501704397,-114.76763691335928,0.38819633813790416,0,1,0,0,1,0,0,0,1,0
9006,41,90806,4,8.44,5,0,54716,0.61,35-45,Low,35.57008658841556,-117.7371100513736,0.43835216205687566,0,1,0,0,1,0,0,0,1,1
9007,33,94173,2,8.52,2,0,90919,0.66,25-35,High,36.51278589683694,-116.18301869236485,0.2751266069341644,1,0,0,0,1,0,0,0,1,3
9008,37,94378,4,14.01,4,0,74845,0.88,35-45,Mid-High,37.95469518758848,-119.30593754540533,0.5718737826256329,1,0,0,0,0,1,1,0,0,2
9009,32,95845,1,7.53,2,0,68392,0.57,25-35,Mid-High,39.92516961134972,-118.42011697419231,0.20724581223217764,0,1,0,0,1,0,1,0,0,0
9010,24,93935,4,6.27,1,0,63559,0.33,18-25,Mid-Low,35.1213057450697,-120.46615416694999,0.25808336579664976,0,1,0,1,0,0,0,0,1,0
9011,34,91859,11,15.76,1,0,82010,0.57,25-35,High,37.759279318903914,-114.8098227234791,0.808044409816907,0,1,0,0,1,0,1,0,0,2
9012,39,90089,6,9.65,3,0,59600,0.74,35-45,Mid-Low,40.952329944136125,-116.98951718711065,0.4931827035449941,1,0,0,0,1,0,0,0,1,2
9013,39,94072,2,13.63,1,0,84080,0.45,35-45,High,35.78986282888799,-117.17185970944298,0.3952084144916244,0,1,0,0,0,1,1,0,0,0
9014,29,94679,2,14.41,3,0,65694,0.77,25-35,Mid-High,33.089869922332895,-123.35753843609852,0.47643163225555113,0,1,0,0,1,0,0,1,0,2
9015,35,90264,6,10.59,5,0,77012,0.38,25-35,High,39.19217986007423,-123.4123881805113,0.5790806388780677,1,0,0,0,1,0,0,1,0,2
9016,63,94173,5,12.83,4,0,90919,0.66,55-65,High,33.42114348203472,-119.91603099517738,0.5763537202960655,1,0,0,1,0,0,0,0,1,3
9017,64,93115,8,8.6,6,0,99472,0.58,55-65,High,40.19279588356268,-119.12377025517164,0.6280677834047526,0,1,0,1,0,0,1,0,0,3
9018,32,93845,3,6.74,3,0,52312,0.65,25-35,Low,32.64258605266927,-116.39402058578604,0.291293338527464,0,0,1,1,0,0,0,0,1,0
9019,54,90492,5,10.89,2,0,73452,0.65,45-55,Mid-High,36.631772778911056,-118.10801232219589,0.4612388001558238,1,0,0,1,0,0,0,1,0,3
9020,33,91673,4,16.1,7,0,106764,0.93,25-35,High,32.493848826021846,-117.87212525993665,0.7205882352941175,1,0,0,0,1,0,0,1,0,2
9021,22,91311,7,4.89,5,0,84235,0.7,18-25,High,36.41733985907078,-116.47239134255582,0.45149980522010136,0,1,0,0,1,0,0,0,1,2
9022,19,93127,5,12.0,0,0,95506,0.72,18-25,High,39.34886146280644,-117.52435487031195,0.4352356836774444,1,0,0,1,0,0,0,0,1,3
9023,45,91624,6,8.75,2,0,51121,0.72,35-45,Low,40.00447186287542,-117.73933186036358,0.4376704324113751,0,1,0,0,0,1,0,0,1,1
9024,58,90545,9,4.67,3,1,42286,0.31,55-65,Low,37.01175467050658,-120.76790197915726,0.4645500584339695,0,1,0,0,1,0,0,1,0,1
9025,44,92919,7,9.79,3,0,58238,0.59,35-45,Mid-Low,41.078101466088434,-117.67104821740126,0.5362290611608882,0,1,0,0,1,0,0,1,0,1
9026,48,92717,6,8.55,2,0,70912,0.81,45-55,Mid-High,36.17924344981394,-121.86132365861799,0.43182703544994144,1,0,0,0,1,0,0,0,1,3
9027,58,90324,7,7.85,2,0,79220,0.74,55-65,High,38.759143708412786,-119.06211403058515,0.4503311258278146,1,0,0,0,1,0,0,1,0,3
9028,53,91696,8,9.96,2,0,55026,0.88,45-55,Low,41.695508084000835,-115.95842012680376,0.5509349435138293,1,0,0,0,1,0,0,0,1,3
9029,64,90539,9,9.92,3,0,63265,0.96,55-65,Mid-Low,36.25032738306735,-115.74607133187762,0.6179392286716011,0,1,0,1,0,0,0,1,0,3
9030,60,95414,4,3.2,4,0,67383,0.62,55-65,Mid-High,37.898772293712874,-117.35154870654569,0.256038176860148,1,0,0,0,1,0,0,1,0,3
9031,18,95674,3,15.32,2,0,50051,0.89,,Low,34.71090937088189,-120.46329130213724,0.5127580833657966,1,0,0,0,1,0,0,0,1,2
9032,46,90199,5,14.54,1,0,71880,0.64,45-55,Mid-High,38.7782372382085,-118.97921966281753,0.5386638098948187,0,1,0,0,1,0,0,1,0,2
9033,18,93932,9,14.81,3,0,73732,0.65,,Mid-High,34.51706758605024,-117.88682479991661,0.7608102843786521,1,0,0,0,1,0,0,0,1,2
9034,25,94561,3,10.09,4,0,79261,0.62,18-25,High,37.40635568834034,-117.68524044026444,0.4183872224386444,0,1,0,0,1,0,0,0,1,0
9035,33,91245,5,10.45,6,0,57156,0.52,25-35,Mid-Low,38.00388131408005,-119.2862758676905,0.5652512660693416,1,0,0,0,1,0,0,0,1,2
9036,45,91057,4,13.68,4,0,64406,0.87,35-45,Mid-Low,33.68640055724382,-117.65499507412792,0.5622321776392677,0,1,0,0,1,0,0,1,0,3
9037,39,91245,3,15.26,6,0,57156,0.52,35-45,Mid-Low,41.882789522954404,-119.51479862663021,0.627873003506038,1,0,0,0,1,0,0,0,1,2
9038,35,90502,8,14.1,6,1,80225,0.75,25-35,High,37.66959982372954,-122.21748908804949,0.788761199844176,0,0,1,0,1,0,0,0,1,2
9039,39,92706,2,10.19,2,0,69861,0.79,35-45,Mid-High,36.849867151007565,-123.25057540534017,0.3239189715621348,0,0,1,0,1,0,0,1,0,3
9040,58,91903,5,10.74,3,0,89188,0.93,55-65,High,38.65575110361806,-123.32031026156316,0.4860732372419166,0,1,0,0,0,1,0,0,1,3
9041,29,92717,8,13.11,4,0,70912,0.81,25-35,Mid-High,38.57103026235801,-123.61970372498695,0.701402415270744,0,1,0,1,0,0,0,0,1,2
