user_id,age,gender,zip_code,device_type,sessions,avg_session_time,clicks_on_ads,converted
7978,51,Male,92610,Mobile,4,9.79,5,0
7979,64,Male,90927,Mobile,5,4.61,7,0
7980,18,Other,90199,Mobile,6,10.32,1,0
7981,58,Female,94754,Mobile,7,13.04,5,0
7982,48,Female,90477,Mobile,4,9.67,2,0
7983,53,Female,91600,Mobile,3,8.27,3,0
7984,61,Female,96159,Mobile,4,6.75,1,0
7985,50,Female,92619,Desktop,1,8.38,4,0
7986,50,Male,95379,Mobile,5,9.07,2,0
7987,56,Female,90089,Mobile,7,5.72,6,0
7988,35,Female,94304,Mobile,5,6.55,2,0
7989,40,Female,90978,Mobile,1,7.45,1,0
7990,40,Other,91903,Mobile,2,5.78,2,0
7991,32,Female,91790,Desktop,5,10.11,2,0
7992,43,Female,93845,Mobile,4,11.48,2,0
7993,47,Female,90089,Mobile,6,8.11,2,0
7994,42,Male,90466,Mobile,2,8.54,1,0
7995,62,Female,90811,Mobile,3,12.13,3,0
7996,33,Female,93627,Mobile,4,9.36,3,0
7997,56,Male,90748,Mobile,8,12.24,5,0
7998,62,Female,90502,Mobile,9,5.16,1,0
7999,31,Female,93932,Desktop,5,10.02,3,0
8000,34,Female,95520,Mobile,10,12.58,2,0
8001,29,Other,93967,Mobile,5,17.75,1,0
8002,46,Male,90882,Mobile,4,14.09,3,1
8003,49,Female,94794,Mobile,10,8.18,2,1
8004,41,Female,95113,Mobile,9,5.1,3,0
8005,30,Male,93510,Desktop,7,9.05,2,1
8006,37,Male,95375,Desktop,9,13.28,3,0
8007,32,Female,93667,Mobile,5,7.11,5,0
8008,21,Female,91863,Mobile,6,9.39,3,0
8009,51,Female,95160,Desktop,6,7.48,1,0
8010,45,Female,93024,Desktop,0,9.78,2,0
8011,19,Male,93845,Mobile,3,10.71,5,0
8012,64,Male,90186,Mobile,3,12.36,3,0
8013,47,Male,91838,Desktop,4,7.08,3,0
8014,43,Other,94007,Mobile,5,12.37,2,0
8015,64,Male,94990,Mobile,4,10.49,4,1
8016,43,Other,91351,Mobile,4,6.59,2,0
8017,37,Other,90765,Desktop,2,10.71,5,0
8018,59,Other,91906,Mobile,8,10.13,4,0
8019,45,Male,91171,Mobile,4,12.43,1,0
8020,37,Other,90731,Mobile,4,7.71,2,0
8021,28,Male,90240,Desktop,2,7.67,3,0
8022,27,Male,95565,Mobile,9,5.92,0,0
8023,40,Male,90706,Desktop,3,3.99,6,0
8024,54,Female,94837,Desktop,4,9.2,2,0
8025,58,Male,90600,Mobile,4,9.3,4,0
8026,36,Female,93662,Mobile,5,4.7,5,0
8027,62,Male,93056,Mobile,7,11.66,4,0
8028,35,Male,94128,Desktop,7,11.92,2,0
8029,44,Male,94946,Mobile,8,4.42,5,0
8030,23,Female,92610,Mobile,5,8.34,3,0
8031,27,Female,93774,Mobile,5,11.5,5,0
8032,19,Female,93353,Mobile,6,10.97,2,0
8033,41,Female,90394,Mobile,8,7.48,2,0
8034,55,Other,90470,Mobile,9,13.72,3,0
8035,45,Female,92100,Mobile,12,4.76,4,0
8036,45,Female,91355,Desktop,6,8.13,2,0
8037,62,Female,95163,Mobile,3,12.94,6,0
8038,56,Female,91175,Mobile,8,10.32,4,0
8039,19,Female,95674,Desktop,5,8.55,2,0
8040,63,Female,91892,Mobile,5,15.95,2,0
8041,22,Female,94368,Mobile,3,8.57,3,0
8042,28,Female,90433,Desktop,6,4.98,2,0
8043,27,Male,92292,Desktop,4,6.11,5,0
8044,60,Female,92909,Mobile,4,14.59,1,0
8045,19,Male,92733,Desktop,5,5.22,1,0
8046,32,Female,91600,Mobile,4,13.59,4,0
8047,56,Female,91579,Mobile,8,8.85,3,1
8048,58,Other,91210,Desktop,8,15.86,2,0
8049,54,Male,93967,Mobile,4,11.8,2,1
8050,24,Male,90477,Mobile,4,10.14,2,0
8051,37,Male,95944,Mobile,3,4.51,5,0
8052,51,Male,90081,Mobile,3,8.13,0,0
8053,52,Female,92264,Mobile,1,12.97,3,0
8054,51,Female,94007,Mobile,2,15.85,0,0
8055,39,Female,93667,Mobile,3,5.21,1,0
8056,48,Female,91673,Mobile,7,7.51,1,0
8057,40,Male,95563,Mobile,7,6.25,3,0
8058,36,Male,92535,Mobile,4,10.28,6,0
8059,21,Male,93451,Mobile,2,12.08,1,0
8060,41,Female,90731,Desktop,3,8.62,2,0
8061,37,Female,93659,Mobile,5,9.38,4,0
8062,56,Female,90015,Mobile,4,12.38,8,1
8063,45,Male,94833,Mobile,3,11.38,3,0
8064,56,Male,91245,Mobile,9,5.94,3,1
8065,34,Female,92802,Mobile,3,6.58,2,1
8066,36,Male,90677,Mobile,3,12.45,2,0
8067,52,Female,91972,Mobile,4,10.49,5,0
8068,49,Male,90978,Mobile,1,11.74,4,0
8069,64,Male,90577,Mobile,5,4.62,2,0
8070,63,Female,91621,Mobile,6,12.84,5,0
8071,64,Male,92989,Mobile,3,8.16,3,0
8072,63,Female,95163,Tablet,1,11.46,4,0
8073,56,Female,93822,Tablet,8,9.72,3,0
8074,52,Female,94591,Mobile,6,12.95,5,0
8075,47,Female,92099,Desktop,7,11.26,1,0
8076,34,Female,92663,Mobile,3,8.7,3,0
8077,59,Male,93937,Mobile,4,7.83,3,0
8078,64,Female,90806,Mobile,8,10.02,3,0
8079,46,Female,95113,Mobile,6,8.42,4,0
8080,23,Male,91048,Mobile,5,15.15,3,0
8081,34,Female,94883,Mobile,4,6.64,2,0
8082,34,Female,94377,Desktop,7,10.24,2,0
8083,31,Female,95066,Desktop,2,7.42,1,0
8084,41,Female,90178,Desktop,13,14.1,5,0
8085,54,Male,92858,Desktop,7,12.66,5,0
8086,57,Female,95607,Desktop,9,4.63,3,0
8087,56,Male,91889,Mobile,8,10.38,2,0
8088,49,Male,92674,Mobile,3,10.37,2,0
8089,53,Female,93932,Mobile,3,8.69,2,1
8090,54,Female,95845,Mobile,4,10.4,0,0
8091,31,Male,92139,Mobile,4,11.69,1,0
8092,44,Female,95364,Desktop,4,11.15,7,0
8093,36,Other,90627,Tablet,7,4.66,3,0
8094,48,Female,91109,Mobile,1,3.34,2,0
8095,63,Female,92192,Mobile,8,-0.23,3,0
8096,26,Female,93685,Desktop,4,8.86,2,1
8097,55,Male,95769,Mobile,6,7.47,4,0
8098,34,Male,90507,Mobile,5,10.09,7,0
8099,36,Female,94366,Desktop,2,7.89,0,0
8100,61,Female,92003,Desktop,5,8.86,2,0
8101,21,Female,91979,Mobile,7,9.64,3,0
8102,28,Female,90562,Desktop,1,3.29,3,0
8103,39,Female,95520,Mobile,6,12.3,4,0
8104,21,Male,92628,Mobile,9,9.3,6,0
8105,34,Male,90264,Mobile,7,5.73,2,0
8106,25,Male,95555,Mobile,4,8.94,3,0
8107,63,Female,90697,Mobile,2,6.04,0,0
8108,51,Male,93526,Desktop,4,11.4,3,0
8109,28,Female,93719,Mobile,7,11.18,2,0
8110,48,Male,95272,Mobile,4,9.54,3,0
8111,28,Female,95775,Mobile,1,9.47,4,0
8112,55,Male,91873,Mobile,5,13.15,0,0
8113,38,Female,95565,Desktop,4,12.34,3,0
8114,63,Male,95026,Mobile,4,4.68,3,0
8115,47,Male,92909,Mobile,3,7.89,3,0
8116,27,Female,92329,Mobile,7,11.81,3,1
8117,43,Male,90539,Desktop,3,12.95,6,0
8118,44,Female,90297,Mobile,4,16.51,3,0
8119,25,Female,95379,Mobile,5,12.04,2,0
8120,56,Female,95410,Tablet,8,4.32,5,0
8121,25,Female,93461,Mobile,7,8.95,1,0
8122,25,Male,95469,Mobile,6,12.35,3,0
8123,51,Female,93451,Tablet,8,4.48,1,0
8124,33,Male,91889,Mobile,5,10.9,6,0
8125,58,Male,93802,Desktop,3,7.94,1,0
8126,30,Male,91635,Mobile,3,11.43,4,0
8127,40,Male,92952,Mobile,1,12.37,1,0
8128,29,Female,91329,Mobile,6,6.7,4,0
8129,44,Female,93850,Tablet,9,15.03,1,0
8130,39,Male,91048,Tablet,5,4.09,2,0
8131,49,Male,92145,Mobile,5,11.65,5,0
8132,44,Male,91893,Mobile,4,13.67,7,0
8133,19,Male,91221,Mobile,6,10.64,4,0
8134,62,Female,91058,Mobile,5,7.57,4,1
8135,50,Male,90020,Mobile,6,9.32,3,1
8136,43,Male,91721,Desktop,4,6.04,3,0
8137,45,Female,91870,Desktop,2,7.74,7,1
8138,36,Female,90094,Desktop,1,9.42,4,0
8139,60,Female,93930,Mobile,1,10.4,5,0
8140,22,Female,91345,Desktop,5,9.44,2,0
8141,50,Male,91058,Desktop,4,11.2,4,0
8142,37,Male,91666,Mobile,6,10.19,6,1
8143,47,Male,91719,Mobile,6,8.73,3,0
8144,62,Male,90015,Mobile,4,12.61,1,1
8145,25,Female,91903,Mobile,5,9.44,1,0
8146,55,Female,91213,Tablet,8,6.19,2,0
8147,34,Male,90466,Mobile,3,10.22,4,0
8148,61,Male,95425,Desktop,4,4.49,2,0
8149,18,Male,94044,Mobile,1,5.96,4,0
8150,20,Female,90080,Desktop,7,13.03,3,0
8151,63,Male,90806,Desktop,6,16.51,4,0
8152,43,Male,90997,Mobile,5,12.29,2,0
8153,48,Female,92400,Desktop,3,12.07,1,0
8154,25,Male,95100,Mobile,9,10.57,2,1
8155,60,Male,93786,Mobile,5,5.98,6,1
8156,63,Male,93438,Mobile,6,13.57,6,0
8157,25,Male,90186,Mobile,5,9.91,3,0
8158,52,Male,93786,Desktop,9,7.26,5,1
8159,56,Male,96084,Mobile,3,14.61,4,0
8160,45,Female,94679,Mobile,7,16.22,2,0
8161,21,Female,93519,Desktop,5,3.62,3,1
8162,33,Female,92088,Mobile,6,12.57,4,0
8163,30,Female,95973,Mobile,4,10.35,1,0
8164,37,Male,90015,Mobile,8,11.41,5,1
8165,22,Female,91401,Mobile,9,14.72,6,0
8166,54,Male,91861,Mobile,4,11.34,3,0
8167,37,Male,91673,Mobile,4,9.75,0,0
8168,41,Male,94218,Mobile,2,7.05,3,0
8169,53,Male,92145,Mobile,6,9.98,6,1
8170,51,Other,91972,Mobile,5,11.44,3,0
8171,62,Male,93212,Desktop,2,3.82,2,0
8172,51,Male,93312,Mobile,4,7.98,1,0
8173,36,Male,90133,Tablet,4,10.06,0,0
8174,34,Male,91721,Desktop,3,8.57,9,0
8175,22,Male,95558,Tablet,10,14.87,5,0
8176,42,Male,95775,Mobile,5,5.59,1,0
8177,35,Male,95644,Desktop,5,3.95,2,0
8178,25,Female,90623,Desktop,6,16.04,1,0
8179,44,Male,91003,Mobile,2,9.6,2,0
8180,32,Male,90562,Mobile,4,7.24,0,0
8181,62,Female,91766,Mobile,0,13.25,2,0
8182,30,Other,95469,Mobile,8,8.9,3,0
8183,33,Male,95297,Mobile,5,9.66,4,0
8184,39,Male,92802,Mobile,4,10.01,5,0
8185,37,Other,95550,Mobile,5,13.21,8,1
8186,30,Male,93808,Desktop,5,10.34,2,0
8187,37,Female,92590,Mobile,2,13.22,3,0
8188,19,Male,91903,Mobile,5,12.39,2,0
8189,52,Female,95775,Mobile,4,6.62,1,0
8190,64,Other,93048,Mobile,3,10.83,6,0
8191,36,Female,94871,Mobile,2,7.62,3,0
8192,62,Male,96114,Desktop,3,12.21,5,0
8193,54,Male,92829,Mobile,3,9.35,2,0
8194,23,Male,95565,Mobile,7,9.74,5,0
8195,31,Female,91515,Mobile,4,5.29,5,0
8196,21,Female,93024,Desktop,3,8.58,3,0
8197,39,Male,90094,Tablet,3,5.14,3,0
8198,56,Female,90066,Mobile,5,6.68,3,0
8199,53,Male,95338,Mobile,8,8.73,3,0
8200,51,Male,91700,Desktop,5,12.33,3,0
8201,44,Female,95160,Desktop,3,4.82,8,0
8202,24,Male,90324,Mobile,4,5.19,4,0
8203,20,Male,91222,Mobile,4,12.52,9,0
8204,64,Male,92651,Mobile,9,10.62,1,0
8205,50,Female,95811,Mobile,7,12.78,4,0
8206,19,Female,93270,Mobile,2,11.44,9,0
8207,59,Other,94044,Mobile,8,11.25,2,0
8208,33,Female,93930,Mobile,6,8.85,1,0
8209,42,Female,91187,Mobile,7,6.8,3,1
8210,32,Male,94085,Tablet,5,13.13,3,0
8211,41,Other,95445,Desktop,4,10.91,6,1
8212,32,Female,90218,Mobile,5,12.18,5,0
8213,48,Female,93160,Desktop,1,15.57,3,0
8214,31,Female,92535,Mobile,6,9.12,3,0
8215,31,Female,94518,Mobile,7,11.49,5,1
8216,23,Male,90199,Mobile,12,11.15,1,0
8217,31,Male,92329,Desktop,10,11.93,1,1
8218,34,Female,91742,Tablet,6,12.5,5,0
8219,35,Female,94304,Desktop,2,5.86,2,0
8220,37,Female,92590,Mobile,4,9.97,3,0
8221,34,Male,90133,Desktop,3,7.98,5,0
8222,33,Male,91861,Desktop,2,7.7,6,0
8223,57,Female,90402,Mobile,2,12.83,1,0
8224,56,Female,94214,Desktop,5,12.45,3,0
8225,49,Female,91917,Mobile,5,7.81,2,1
8226,61,Male,93526,Desktop,9,9.53,0,0
8227,26,Female,94304,Mobile,6,14.1,3,0
8228,44,Female,93353,Mobile,7,9.8,3,0
8229,63,Female,91182,Desktop,4,10.98,4,0
8230,50,Male,92292,Mobile,4,12.48,3,0
8231,27,Male,94368,Mobile,6,12.07,2,1
8232,34,Female,92433,Mobile,5,7.6,1,0
8233,53,Male,93024,Desktop,3,17.36,5,0
8234,34,Female,91892,Mobile,10,12.58,2,0
8235,35,Female,94437,Desktop,7,11.69,6,0
8236,40,Female,93561,Desktop,3,13.1,3,0
8237,51,Male,90102,Mobile,7,11.17,1,0
8238,25,Male,90229,Mobile,4,9.8,4,0
8239,30,Female,92919,Mobile,7,7.77,7,1
8240,40,Female,94648,Mobile,6,6.4,1,0
8241,37,Male,93935,Mobile,13,6.55,2,0
8242,39,Male,92560,Mobile,4,12.15,6,0
8243,64,Other,95685,Mobile,10,14.54,3,0
8244,40,Male,94437,Mobile,7,7.16,4,0
8245,58,Female,95447,Desktop,2,8.63,3,0
8246,52,Male,91972,Mobile,6,9.5,1,0
8247,20,Female,95734,Desktop,5,14.51,1,0
8248,51,Female,95607,Mobile,4,11.0,2,0
8249,50,Female,95975,Mobile,3,12.09,1,0
8250,63,Male,94404,Mobile,7,14.2,3,0
8251,34,Female,92887,Mobile,5,7.89,3,0
8252,62,Male,90234,Desktop,4,11.87,8,0
8253,36,Female,91164,Mobile,6,11.2,4,0
8254,47,Female,90970,Mobile,1,10.84,4,0
8255,40,Female,90605,Mobile,2,8.58,5,0
8256,32,Male,91401,Mobile,3,13.09,1,0
8257,31,Female,93822,Mobile,7,10.05,5,0
8258,19,Male,92314,Mobile,8,11.34,1,0
8259,56,Male,90102,Mobile,6,13.75,4,0
8260,35,Male,94603,Mobile,8,4.5,0,0
8261,23,Male,94877,Mobile,5,7.26,4,1
8262,49,Male,92400,Desktop,2,8.34,8,0
8263,38,Male,95338,Mobile,10,8.99,2,0
8264,57,Female,95704,Mobile,4,8.97,3,0
8265,45,Male,95364,Mobile,5,11.17,5,0
8266,44,Female,91345,Mobile,3,9.18,4,0
8267,19,Male,93353,Mobile,8,10.08,5,0
8268,50,Female,94852,Mobile,4,15.19,1,1
8269,33,Female,93662,Mobile,6,9.62,3,1
8270,56,Other,93822,Mobile,4,6.81,4,0
8271,39,Female,92707,Desktop,4,12.01,6,0
8272,60,Male,95734,Desktop,4,10.67,2,0
8273,64,Female,90199,Mobile,6,19.03,2,1
8274,30,Male,92265,Mobile,4,8.5,0,0
8275,19,Female,94049,Mobile,3,11.8,3,0
8276,31,Male,94658,Desktop,5,10.27,1,0
8277,55,Male,90080,Tablet,3,12.66,4,0
8278,58,Male,95769,Mobile,5,8.81,2,0
8279,45,Female,94703,Mobile,3,14.8,4,0
8280,24,Female,93659,Desktop,5,8.63,3,0
8281,35,Female,94306,Desktop,7,18.45,6,1
8282,58,Female,90260,Mobile,5,7.37,1,0
8283,53,Male,94214,Mobile,2,7.37,2,0
8284,58,Female,94665,Mobile,7,4.73,6,0
8285,53,Female,96140,Mobile,6,17.23,4,0
8286,61,Female,95977,Mobile,2,11.76,3,1
8287,21,Female,95747,Mobile,8,13.23,3,0
8288,47,Female,91221,Desktop,9,8.75,2,0
8289,41,Female,90240,Desktop,10,8.84,2,0
8290,37,Male,91616,Desktop,7,15.24,5,0
8291,63,Male,92139,Mobile,4,12.02,0,0
8292,48,Male,90231,Mobile,6,17.42,1,0
8293,41,Male,95973,Mobile,6,17.43,2,0
8294,24,Male,92100,Mobile,5,11.04,5,0
8295,43,Other,93342,Mobile,4,13.43,2,0
8296,30,Male,94518,Mobile,7,4.34,1,0
8297,25,Female,92555,Mobile,6,11.34,2,0
8298,22,Female,90133,Mobile,3,8.55,2,0
8299,61,Male,90961,Mobile,4,10.37,1,0
8300,30,Male,95029,Mobile,5,10.04,5,0
8301,46,Female,90352,Mobile,2,9.96,1,0
8302,37,Female,96022,Desktop,4,15.02,2,0
8303,31,Other,91621,Mobile,4,10.58,6,1
8304,49,Male,91488,Mobile,4,6.85,0,0
8305,44,Female,93313,Mobile,3,10.6,2,0
8306,42,Male,94149,Desktop,2,9.08,3,0
8307,21,Female,90469,Mobile,6,13.42,4,0
8308,38,Female,95272,Desktop,8,8.47,7,0
8309,35,Male,91175,Mobile,6,12.26,1,0
8310,56,Male,95977,Mobile,8,11.09,3,0
8311,32,Male,94368,Desktop,2,11.53,2,0
8312,55,Male,92408,Mobile,7,6.7,6,0
8313,41,Female,90627,Mobile,6,8.89,1,0
8314,25,Male,93935,Mobile,6,11.49,4,0
8315,45,Female,95563,Mobile,8,7.88,2,0
8316,38,Male,92590,Mobile,4,12.79,1,0
8317,33,Female,90085,Mobile,4,10.2,1,0
8318,33,Female,95429,Mobile,4,14.06,3,0
8319,52,Female,91351,Desktop,10,6.56,7,0
8320,34,Female,94377,Mobile,3,14.38,2,0
8321,26,Male,95097,Mobile,2,9.73,2,0
8322,52,Female,92329,Mobile,8,10.24,2,0
8323,46,Male,90218,Mobile,10,9.86,1,1
8324,56,Male,91861,Mobile,4,11.92,2,0
8325,35,Male,95297,Mobile,4,4.29,3,0
8326,29,Female,94377,Desktop,7,9.35,4,0
8327,36,Female,91616,Mobile,4,5.27,1,0
8328,39,Female,90199,Mobile,7,9.46,6,1
8329,32,Male,93024,Mobile,3,9.93,1,0
8330,18,Male,90264,Mobile,3,12.41,4,0
8331,19,Female,94665,Desktop,3,14.06,2,0
8332,25,Female,90978,Mobile,5,9.16,5,0
8333,39,Male,94728,Mobile,5,4.76,4,0
8334,42,Female,95522,Desktop,6,9.88,0,0
8335,19,Male,93549,Desktop,6,4.62,4,0
8336,26,Male,94378,Mobile,2,4.22,3,0
8337,26,Male,95673,Desktop,7,8.03,4,0
8338,30,Male,90697,Mobile,4,4.93,1,0
8339,23,Male,93932,Mobile,2,6.57,2,0
8340,47,Female,93822,Mobile,7,11.56,6,0
8341,32,Female,91906,Mobile,8,7.95,4,0
8342,32,Female,90229,Mobile,6,12.54,3,0
8343,24,Female,90970,Mobile,11,12.35,3,0
8344,28,Female,95338,Mobile,7,10.55,0,0
8345,57,Male,91870,Mobile,5,8.61,3,0
8346,55,Female,96106,Mobile,10,10.97,5,0
8347,57,Female,90811,Desktop,3,15.42,1,0
8348,19,Male,92858,Mobile,6,11.19,1,0
8349,56,Male,94304,Mobile,4,9.72,0,0
8350,27,Female,95029,Mobile,4,9.79,4,0
8351,61,Female,92583,Mobile,6,10.33,0,1
8352,34,Male,95026,Mobile,2,10.31,4,0
8353,24,Female,90347,Tablet,7,11.08,4,0
8354,57,Female,90231,Mobile,9,5.28,4,0
8355,56,Male,92192,Desktop,6,13.8,4,0
8356,21,Female,95747,Mobile,7,9.86,6,1
8357,52,Female,95973,Desktop,5,13.46,3,0
8358,64,Male,93393,Mobile,3,2.86,2,0
8359,53,Other,94437,Desktop,5,4.46,7,0
8360,48,Male,91618,Mobile,4,13.49,3,0
8361,42,Male,91329,Mobile,6,9.98,0,0
8362,58,Male,93159,Mobile,3,8.41,5,0
8363,30,Female,92883,Mobile,5,8.25,0,0
8364,35,Female,91187,Mobile,5,9.97,4,0
8365,38,Male,91761,Mobile,5,16.92,2,0
8366,18,Male,94085,Desktop,2,1.49,7,0
8367,53,Male,90352,Mobile,1,6.61,2,0
8368,25,Female,93937,Mobile,6,6.85,3,0
8369,38,Female,92516,Mobile,5,13.72,4,0
8370,60,Female,92408,Mobile,7,14.13,2,0
8371,38,Female,95836,Mobile,2,9.44,0,0
8372,44,Female,93170,Mobile,3,12.37,6,0
8373,36,Male,92134,Mobile,3,8.31,3,0
8374,40,Male,91175,Mobile,9,13.86,3,0
8375,60,Female,93270,Mobile,7,11.25,2,0
8376,52,Female,93024,Desktop,6,9.17,5,0
8377,57,Male,96114,Mobile,5,2.71,2,1
8378,59,Female,90433,Mobile,1,8.91,4,0
8379,22,Female,90433,Mobile,3,8.88,0,0
8380,58,Male,92866,Mobile,5,9.89,1,0
8381,25,Female,94903,Mobile,10,10.27,2,1
8382,28,Female,94511,Tablet,3,8.82,3,0
8383,33,Male,93608,Tablet,5,8.59,5,0
8384,56,Female,92192,Mobile,4,12.78,0,0
8385,64,Male,95607,Mobile,11,5.19,5,0
8386,41,Male,92255,Desktop,3,7.2,2,0
8387,38,Female,95975,Mobile,2,8.65,3,0
8388,40,Male,91935,Mobile,5,7.23,1,0
8389,55,Male,94366,Mobile,3,11.29,2,0
8390,64,Male,90713,Mobile,6,7.22,2,0
8391,25,Male,91130,Tablet,5,8.51,4,0
8392,24,Male,90169,Desktop,2,12.48,6,0
8393,19,Female,90264,Mobile,8,12.35,0,0
8394,47,Male,91893,Desktop,5,9.49,3,0
8395,30,Female,94679,Mobile,4,9.76,7,1
8396,40,Female,91666,Desktop,3,7.96,4,0
8397,46,Male,90801,Mobile,1,12.82,3,0
8398,55,Female,90133,Mobile,2,10.04,6,1
8399,54,Female,92978,Mobile,3,11.9,2,0
8400,37,Male,96140,Mobile,8,10.31,4,0
8401,50,Male,96084,Mobile,7,9.79,3,0
8402,46,Female,95066,Mobile,4,3.98,3,0
8403,32,Other,95160,Tablet,7,6.56,5,1
8404,40,Male,91352,Desktop,7,8.97,1,0
8405,59,Male,92555,Mobile,3,4.68,2,0
8406,20,Male,92866,Desktop,6,7.58,5,0
8407,54,Male,93255,Desktop,3,10.59,1,0
8408,46,Female,90411,Mobile,5,5.69,1,0
8409,62,Male,94658,Mobile,3,12.51,2,0
8410,25,Male,94591,Desktop,2,15.38,3,0
8411,39,Male,93656,Mobile,9,10.33,2,1
8412,46,Male,91906,Mobile,4,8.63,0,0
8413,19,Male,90801,Mobile,5,12.28,6,1
8414,58,Male,95485,Mobile,7,11.81,3,0
8415,62,Male,92619,Desktop,10,8.21,3,0
8416,18,Female,94355,Mobile,1,8.33,5,0
8417,61,Female,95485,Desktop,7,8.61,2,0
8418,37,Male,96084,Desktop,5,12.89,4,0
8419,38,Female,94883,Mobile,5,7.2,2,0
8420,54,Male,93493,Desktop,10,11.28,3,0
8421,25,Female,92329,Mobile,4,10.06,2,0
8422,44,Male,95558,Mobile,11,11.44,5,0
8423,64,Male,90477,Desktop,3,8.32,1,0
8424,52,Female,93535,Mobile,6,8.78,4,0
8425,23,Male,90324,Desktop,1,11.96,3,0
8426,62,Male,93159,Mobile,7,5.9,2,0
8427,61,Female,91700,Desktop,4,7.18,4,0
8428,36,Female,91316,Mobile,6,2.01,2,1
8429,35,Female,96106,Mobile,7,14.35,6,0
8430,18,Male,94377,Mobile,6,9.62,0,0
8431,42,Female,93685,Mobile,2,9.41,5,0
8432,44,Male,90411,Mobile,2,12.2,7,0
8433,24,Male,91221,Mobile,2,8.91,5,0
8434,61,Female,90297,Mobile,3,7.7,6,0
8435,59,Female,90433,Mobile,3,9.84,5,0
8436,46,Female,92260,Mobile,4,12.7,1,0
8437,48,Female,90502,Mobile,2,9.81,3,0
8438,61,Male,93899,Desktop,3,10.31,3,0
8439,60,Male,95962,Desktop,4,8.26,3,0
8440,53,Male,92619,Mobile,5,9.64,1,0
8441,36,Female,91048,Mobile,4,13.45,7,0
8442,23,Male,91048,Mobile,0,7.06,5,0
8443,42,Female,94756,Mobile,0,8.4,2,0
8444,48,Female,91729,Mobile,9,14.96,4,0
8445,26,Female,90743,Mobile,6,10.38,1,0
8446,37,Female,92003,Mobile,8,5.5,1,0
8447,27,Other,90677,Mobile,3,16.38,2,0
8448,54,Female,92922,Mobile,5,6.96,1,0
8449,44,Other,95558,Mobile,6,1.91,1,0
8450,30,Male,95379,Desktop,7,8.14,2,0
8451,58,Male,95769,Desktop,2,6.74,5,0
8452,19,Female,93809,Desktop,2,12.16,3,0
8453,38,Other,93451,Mobile,8,14.18,4,0
8454,50,Male,94986,Mobile,4,9.82,5,0
8455,41,Male,95082,Mobile,3,11.33,1,0
8456,61,Female,93115,Mobile,4,10.3,4,0
8457,59,Female,90502,Mobile,1,13.88,5,0
8458,51,Male,92228,Desktop,4,9.13,5,0
8459,26,Female,92139,Tablet,6,5.28,3,0
8460,19,Other,95445,Desktop,8,9.47,2,0
8461,47,Female,92260,Desktop,3,1.54,3,0
8462,39,Male,95097,Mobile,5,7.83,0,0
8463,63,Male,95799,Desktop,9,7.73,3,0
8464,28,Male,93340,Desktop,2,6.17,5,0
8465,60,Male,95704,Mobile,4,13.08,2,0
8466,34,Male,90433,Mobile,7,9.07,4,0
8467,53,Female,90788,Mobile,6,11.43,3,1
8468,30,Male,90866,Mobile,5,9.35,4,0
8469,24,Female,91486,Mobile,6,10.6,2,0
8470,33,Female,93493,Desktop,5,6.96,3,0
8471,50,Male,91555,Mobile,7,9.82,0,0
8472,62,Other,94085,Mobile,4,14.59,6,1
8473,18,Female,92408,Mobile,7,6.23,3,1
8474,28,Female,92264,Mobile,3,15.57,6,0
8475,23,Male,90605,Mobile,5,14.04,3,0
8476,37,Female,94173,Desktop,1,9.13,2,0
8477,52,Male,93270,Mobile,3,11.89,3,1
8478,61,Female,91376,Tablet,7,11.0,5,1
8479,54,Male,94990,Mobile,5,6.49,4,0
8480,58,Female,93862,Mobile,5,10.8,2,0
8481,43,Male,92858,Desktop,7,9.77,3,0
8482,29,Male,94377,Tablet,3,8.22,2,0
8483,47,Female,90743,Mobile,5,12.41,0,1
8484,45,Female,94087,Desktop,7,7.76,2,0
8485,44,Male,95224,Mobile,5,8.24,5,0
8486,59,Male,90765,Mobile,3,6.01,5,0
8487,36,Female,93949,Mobile,1,8.67,3,0
8488,22,Female,92099,Mobile,1,14.72,5,1
8489,22,Male,92182,Mobile,4,7.74,2,0
8490,58,Female,91673,Mobile,5,12.67,5,0
8491,44,Female,91376,Mobile,6,9.46,2,0
8492,45,Male,92978,Mobile,6,10.32,4,0
8493,43,Female,94511,Mobile,3,4.73,3,0
8494,44,Female,94903,Desktop,3,12.74,0,0
8495,59,Female,94044,Mobile,7,8.41,3,1
8496,38,Male,93911,Mobile,5,10.37,2,0
8497,18,Female,94959,Tablet,5,11.07,2,0
8498,45,Male,95934,Mobile,3,11.91,3,0
8499,32,Female,94852,Mobile,3,8.79,2,0
8500,34,Male,95520,Mobile,5,3.66,4,0
8501,43,Female,94440,Mobile,2,14.22,2,0
8502,37,Female,93659,Mobile,3,14.52,7,0
8503,42,Male,94964,Desktop,4,6.98,4,0
8504,30,Female,92944,Mobile,5,11.22,1,0
8505,50,Female,94440,Mobile,2,9.41,4,0
8506,42,Male,92829,Mobile,6,14.3,1,0
8507,25,Female,95520,Mobile,4,9.16,1,0
8508,22,Female,91221,Desktop,11,7.68,4,0
8509,23,Male,91635,Desktop,2,6.67,3,0
8510,40,Other,92265,Mobile,6,10.28,4,0
8511,47,Female,90231,Desktop,4,9.88,3,0
8512,31,Male,94085,Desktop,8,16.04,5,1
8513,40,Female,93549,Mobile,5,4.79,2,0
